XHKG/2932_UADJ,Huarong International Financial Holdings Limited (2932) Unadjusted Stock Prices
XHKG/08405_UADJ,Hang Chi Holdings Limited (08405) Unadjusted Stock Prices
XHKG/00148_UADJ,Kingboard Chemical Holdings Ltd. (00148) Unadjusted Stock Prices
XHKG/02356_UADJ,Dah Sing Banking Group Ltd. (02356) Unadjusted Stock Prices
XHKG/00227_UADJ,First Shanghai Investments Ltd. (00227) Unadjusted Stock Prices
XHKG/00979_UADJ,Green Energy Group Ltd. (00979) Unadjusted Stock Prices
XHKG/00583_UADJ,Great Wall Pan Asia Holdings Limited (00583) Unadjusted Stock Prices
XHKG/01185_UADJ,China Energine International (Holdings) Ltd. (01185) Unadjusted Stock Prices
XHKG/03893_UADJ,Crosstec Group Holdings Limited (03893) Unadjusted Stock Prices
XHKG/01632_UADJ,Food Wise Holdings Limited (01632) Unadjusted Stock Prices
XHKG/00055_UADJ,Neway Group Holdings Ltd (00055) Unadjusted Stock Prices
XHKG/00347_UADJ,Angang Steel Co. Ltd. (00347) Unadjusted Stock Prices
XHKG/01160_UADJ,Grand Investment International Ltd. (01160) Unadjusted Stock Prices
XHKG/00480_UADJ,HKR International Ltd. (00480) Unadjusted Stock Prices
XHKG/03339_UADJ,Lonking Holdings Ltd (03339) Unadjusted Stock Prices
XHKG/07312_UADJ,Samsung Asset Management (Hong Kong) Limited (07312) Unadjusted Stock Prices
XHKG/01141_UADJ,CMBC Capital Hokding Limited (01141) Unadjusted Stock Prices
XHKG/01215_UADJ,Kai Yuan Holdings Ltd. (01215) Unadjusted Stock Prices
XHKG/00515_UADJ,TC Orient Lighting Holdings Limited (00515) Unadjusted Stock Prices
XHKG/01170_UADJ,Kingmaker Footwear Holdings Ltd. (01170) Unadjusted Stock Prices
XHKG/83149_UADJ,CSOP Asset Management Limited (83149) Unadjusted Stock Prices
XHKG/8388_UADJ,Jete Power Holdings Ltd (8388) Unadjusted Stock Prices
XHKG/01235_UADJ,Travel Expert (Asia) Enterprises Limited (01235) Unadjusted Stock Prices
XHKG/01993_UADJ,Asiaray Media Group Limited (01993) Unadjusted Stock Prices
XHKG/00669_UADJ,Techtronic Industries Co. Ltd. (00669) Unadjusted Stock Prices
XHKG/00200_UADJ,Melco International Development Ltd. (00200) Unadjusted Stock Prices
XHKG/00551_UADJ,Yue Yuen Industrial (Holdings) Ltd. (00551) Unadjusted Stock Prices
XHKG/00270_UADJ,Guangdong Investment Ltd. (00270) Unadjusted Stock Prices
XHKG/01266_UADJ,Xiwang Special Steel Company Limited (01266) Unadjusted Stock Prices
XHKG/01239_UADJ,Teamway International Group Holdings Limited (01239) Unadjusted Stock Prices
XHKG/00676_UADJ,Pegasus International Holdings Ltd. (00676) Unadjusted Stock Prices
XHKG/00084_UADJ,Stelux Holdings International Ltd. (00084) Unadjusted Stock Prices
XHKG/00016_UADJ,Sun Hung Kai Properties Ltd. (00016) Unadjusted Stock Prices
XHKG/00334_UADJ,China Display Optoelectronics Technology Holdings Limited (00334) Unadjusted Stock Prices
XHKG/00110_UADJ,China Fortune Holdings Ltd. (00110) Unadjusted Stock Prices
XHKG/00288_UADJ,WH Group Limited (00288) Unadjusted Stock Prices
XHKG/01120_UADJ,Arts Optical International Holdings Ltd. (01120) Unadjusted Stock Prices
XHKG/02017_UADJ,Chanhigh Holdings Limited (02017) Unadjusted Stock Prices
XHKG/01250_UADJ,Beijing Enterprises Clean Energy Group Limited (01250) Unadjusted Stock Prices
XHKG/01265_UADJ,Tianjin Jinran Public Utilities Company Limited (01265) Unadjusted Stock Prices
XHKG/00092_UADJ,Champion Technology Holdings Ltd. (00092) Unadjusted Stock Prices
XHKG/00619_UADJ,South China Financial Holdings Ltd. (00619) Unadjusted Stock Prices
XHKG/01202_UADJ,Chengdu PUTIAN Telecommunications Cable Co. Ltd. (01202) Unadjusted Stock Prices
XHKG/00927_UADJ,Fujikon Industrial Holdings Ltd. (00927) Unadjusted Stock Prices
XHKG/08240_UADJ,Goal Forward Holdings Limited (08240) Unadjusted Stock Prices
XHKG/01882_UADJ,Haitian International Holdings (01882) Unadjusted Stock Prices
XHKG/8579_UADJ,Global Energy Resources International Group Limited (8579) Unadjusted Stock Prices
XHKG/08411_UADJ,K W Nelson Interior Design and Contracting Group Limited (08411) Unadjusted Stock Prices
XHKG/01151_UADJ,Elec & Eltek International Co (01151) Unadjusted Stock Prices
XHKG/2940_UADJ,AKM Industrial (2940) Unadjusted Stock Prices
XHKG/08189_UADJ,Tianjin Teda Biomedical (08189) Unadjusted Stock Prices
XHKG/1858_UADJ,Beijing Chunlizhengda Medical Instruments Co Ltd. (1858) Unadjusted Stock Prices
XHKG/08409_UADJ,WINDMILL Group Limited (08409) Unadjusted Stock Prices
XHKG/02869_UADJ,Greentown Service Group Co. Ltd (02869) Unadjusted Stock Prices
XHKG/06828_UADJ,Beijing Gas Blue Sky Holdings Limited (06828) Unadjusted Stock Prices
XHKG/00358_UADJ,Jiangxi Copper Co. Ltd (00358) Unadjusted Stock Prices
XHKG/02318_UADJ,"Ping AN Insurance (Group) Co. of China, Ltd. (02318) Unadjusted Stock Prices"
XHKG/01104_UADJ,APAC Resources Ltd. (01104) Unadjusted Stock Prices
XHKG/00181_UADJ,Fujian Holdings Ltd. (00181) Unadjusted Stock Prices
XHKG/08011_UADJ,Polyard Petroleum International Group Ltd. (08011) Unadjusted Stock Prices
XHKG/02309_UADJ,Birmingham Sports Holdings Limited (02309) Unadjusted Stock Prices
XHKG/03043_UADJ,Deutsche Bank Luxembourg S.A. (03043) Unadjusted Stock Prices
XHKG/06166_UADJ,China Vast Industrial Urban Development Company Limited (06166) Unadjusted Stock Prices
XHKG/00398_UADJ,Oriental Watch Holdings Ltd. (00398) Unadjusted Stock Prices
XHKG/01466_UADJ,Affluent Partners Holdings Limited (01466) Unadjusted Stock Prices
XHKG/07228_UADJ,Samsung Asset Management (Hong Kong) Limited (07228) Unadjusted Stock Prices
XHKG/00810_UADJ,China Internet Investment Finance Holdings Limited (00810) Unadjusted Stock Prices
XHKG/06138_UADJ,Harbin Bank Co. Ltd. (06138) Unadjusted Stock Prices
XHKG/2986_UADJ,Enterprise Development Holdings Limited (2986) Unadjusted Stock Prices
XHKG/00725_UADJ,Perennial International Ltd. (00725) Unadjusted Stock Prices
XHKG/00830_UADJ,Far East Global Group Limited (00830) Unadjusted Stock Prices
XHKG/00052_UADJ,Fairwood Holdings Ltd. (00052) Unadjusted Stock Prices
XHKG/00580_UADJ,Sun.King Power Electronics Group Limited (00580) Unadjusted Stock Prices
XHKG/01066_UADJ,Shandong Weigao Group Medical Polymer Co. Ltd. (01066) Unadjusted Stock Prices
XHKG/01106_UADJ,Sino Haijing Holdings Ltd. (01106) Unadjusted Stock Prices
XHKG/01240_UADJ,CNQC International Holdings Limited (01240) Unadjusted Stock Prices
XHKG/02193_UADJ,Man King Holdings Limited (02193) Unadjusted Stock Prices
XHKG/01450_UADJ,Century Sage Scientific Holdings Limited (01450) Unadjusted Stock Prices
XHKG/01884_UADJ,Eprint Group Limited (01884) Unadjusted Stock Prices
XHKG/00164_UADJ,China Baoli Technologies Holdings Limited (00164) Unadjusted Stock Prices
XHKG/08428_UADJ,CBK Holdings Limited (08428) Unadjusted Stock Prices
XHKG/01881_UADJ,Regal Real Estate Investment Trust (01881) Unadjusted Stock Prices
XHKG/00178_UADJ,Sa Sa International Holdings Ltd. (00178) Unadjusted Stock Prices
XHKG/00406_UADJ,Yau Lee Holdings Ltd. (00406) Unadjusted Stock Prices
XHKG/00653_UADJ,Bonjour Holdings Ltd (00653) Unadjusted Stock Prices
XHKG/01260_UADJ,Wonderful Sky Financial Group Holdings Limited (01260) Unadjusted Stock Prices
