XBOM/700064_UADJ,S. Kumars Nationwide Ltd. (700064) Unadjusted Stock Prices
XBOM/700088_UADJ,Marathon Nextgen Realty Ltd. (700088) Unadjusted Stock Prices
XBOM/961680_UADJ,Capri Global Capital Ltd (961680) Unadjusted Stock Prices
XBOM/532521_UADJ,Palred Technologies Ltd. (532521) Unadjusted Stock Prices
XBOM/961676_UADJ,Oudh Sugar Mills Ltd. (961676) Unadjusted Stock Prices
XBOM/961660_UADJ,Deepak Nitrite Ltd. (961660) Unadjusted Stock Prices
XBOM/533066_UADJ,Indiabulls Ventures Ltd. (533066) Unadjusted Stock Prices
XBOM/890128_UADJ,Alok Industries Ltd. (890128) Unadjusted Stock Prices
XBOM/532522_UADJ,Petronet LNG Ltd. (532522) Unadjusted Stock Prices
XBOM/533067_UADJ,Pennar Industries Ltd. (533067) Unadjusted Stock Prices
XBOM/533070_UADJ,Dai-ichi Karkaria Ltd. (533070) Unadjusted Stock Prices
XBOM/700028_UADJ,Sakthi Sugars Ltd. (700028) Unadjusted Stock Prices
XBOM/533078_UADJ,Manjeera Constructions Ltd (533078) Unadjusted Stock Prices
XBOM/532523_UADJ,Biocon (532523) Unadjusted Stock Prices
XBOM/590110_UADJ,Quantum Asset Management Co Pvt Ltd (590110) Unadjusted Stock Prices
XBOM/533083_UADJ,Rishabhdev Technocable Limited (533083) Unadjusted Stock Prices
XBOM/532524_UADJ,PTC India Ltd. (532524) Unadjusted Stock Prices
XBOM/533080_UADJ,Moldtek Packaging Ltd (533080) Unadjusted Stock Prices
XBOM/533218_UADJ,Emami Infrastructure Ltd (533218) Unadjusted Stock Prices
XBOM/532525_UADJ,Bank of Maharashtra (532525) Unadjusted Stock Prices
XBOM/533146_UADJ,D-Link (India) Ltd. (533146) Unadjusted Stock Prices
XBOM/533088_UADJ,Mahindra Holidays & Resorts India Limited (533088) Unadjusted Stock Prices
XBOM/590094_UADJ,Farmax India Ltd (590094) Unadjusted Stock Prices
XBOM/590018_UADJ,Hisar Metal Industries Ltd. (590018) Unadjusted Stock Prices
XBOM/532626_UADJ,Pondy Oxides & Chemicals Ltd. (532626) Unadjusted Stock Prices
XBOM/533982_UADJ,Tera Software Ltd. (533982) Unadjusted Stock Prices
XBOM/533082_UADJ,Aro Granite Industries Ltd. (533082) Unadjusted Stock Prices
XBOM/532526_UADJ,Dishman Pharmaceuticals & Chemicals Ltd. (532526) Unadjusted Stock Prices
XBOM/533090_UADJ,Excel Realty N Infra Ltd (533090) Unadjusted Stock Prices
XBOM/532528_UADJ,Datamatics Global Services Ltd (532528) Unadjusted Stock Prices
XBOM/532527_UADJ,Ramkrishna Forgings Ltd. (532527) Unadjusted Stock Prices
XBOM/700091_UADJ,Timex Group India Ltd. (700091) Unadjusted Stock Prices
XBOM/961681_UADJ,Syncom Formulation (I) Ltd. (961681) Unadjusted Stock Prices
XBOM/533093_UADJ,Raj Oil Mills Ltd (533093) Unadjusted Stock Prices
XBOM/533096_UADJ,Adani Power Limited (533096) Unadjusted Stock Prices
XBOM/533098_UADJ,NHPC Limited (533098) Unadjusted Stock Prices
XBOM/533477_UADJ,Enkei Wheels (India) Ltd (533477) Unadjusted Stock Prices
XBOM/532529_UADJ,New Delhi Television Ltd. (532529) Unadjusted Stock Prices
XBOM/532618_UADJ,Vishal Exports Overseas Ltd. (532618) Unadjusted Stock Prices
XBOM/533095_UADJ,Bengal & Assam Co Ltd (533095) Unadjusted Stock Prices
