XTSE/NNO_WT_UADJ,"Northern Orion Resources, Inc. (NNO.WT) Unadjusted Stock Prices"
XTSE/FCS_UN_UADJ,Faircourt Split Trust (FCS.UN) Unadjusted Stock Prices
XTSE/UST_UN_UADJ,Utility Split Trust (UST.UN) Unadjusted Stock Prices
XTSE/TXT_UN_UADJ,Top 10 Split Trust (TXT.UN) Unadjusted Stock Prices
XTSE/OST_UN_UADJ,Oil Sands Split Trust (OST.UN) Unadjusted Stock Prices
XTSE/HAY_UN_UADJ,Stone Agribusiness Fund (HAY.UN) Unadjusted Stock Prices
XTSE/GGT_UN_UADJ,Goodman Gold Trust (GGT.UN) Unadjusted Stock Prices
XTSE/HAY_WT_UADJ,Stone Agribusiness Fund (HAY.WT) Unadjusted Stock Prices
XTSE/SMQ_UADJ,Sterling Mining (SMQ) Unadjusted Stock Prices
XTSE/AND_UADJ,Andean Resources Ltd. (AND) Unadjusted Stock Prices
XTSE/AEF_1_UADJ,Aurora Oil & Gas Ltd. (AEF) Unadjusted Stock Prices
XTSE/INN_DB_C_UADJ,Innvest Real Estate Investment Trust (INN.DB.C) Unadjusted Stock Prices
XTSE/SZ_UADJ,Sceptre Investment Counsel Ltd. (SZ) Unadjusted Stock Prices
XTSE/BIG_PR_A_UADJ,Big 8 Spilt Inc. (BIG.PR.A) Unadjusted Stock Prices
XTSE/LGG_UADJ,Lihir Gold Limited (LGG) Unadjusted Stock Prices
XTSE/BIG_A_UADJ,Big 8 Spilt Inc. (BIG.A) Unadjusted Stock Prices
XTSE/CR_UADJ,Crew Energy Inc. (CR) Unadjusted Stock Prices
XTSE/RNG_WT_UADJ,"Rio Narcea Gold Mines, Ltd. (RNG.WT) Unadjusted Stock Prices"
XTSE/DD_UADJ,DDS Wireless International Inc (DD) Unadjusted Stock Prices
XTSE/CGA_UADJ,CGA Mining Ltd (CGA) Unadjusted Stock Prices
XTSE/IVA_UADJ,Inova Resources Limited (IVA) Unadjusted Stock Prices
XTSE/CM_PR_E_UADJ,Canadian Imperial Bank Of Commerce (CM.PR.E) Unadjusted Stock Prices
XTSE/ANS_WT_UADJ,"Ainsworth Lumber Co., Ltd. (ANS.WT) Unadjusted Stock Prices"
XTSE/DVT_UADJ,Divestco Inc. (DVT) Unadjusted Stock Prices
XTSE/RNK_UADJ,Rainmaker Entertainment Inc (RNK) Unadjusted Stock Prices
XTSE/GO_B_UADJ,Guide Exploration Ltd (GO.B) Unadjusted Stock Prices
XTSE/NG_WT_UADJ,Novagold Resources Inc. (NG.WT) Unadjusted Stock Prices
XTSE/HLF_A_UADJ,High Liner Foods Inc (HLF.A) Unadjusted Stock Prices
XTSE/GO_1_UADJ,Guide Exploration Ltd (GO) Unadjusted Stock Prices
XTSE/CMP_WT_A_UADJ,Goodman Gold Trust (CMP.WT.A) Unadjusted Stock Prices
XTSE/CBK_WT_UADJ,Copernican World Banks Income and Growth Trust. (CBK.WT) Unadjusted Stock Prices
XTSE/CBK_WT_A_UADJ,Copernican World Banks Income and Growth Trust. (CBK.WT.A) Unadjusted Stock Prices
XTSE/CEE_1_UADJ,Centamin Egypt (CEE) Unadjusted Stock Prices
XTSE/FIT_WT_UADJ,International Financial Income and Growth Trust (FIT.WT) Unadjusted Stock Prices
XTSE/FIT_WT_A_UADJ,International Financial Income and Growth Trust (FIT.WT.A) Unadjusted Stock Prices
XTSE/GBP_WT_UADJ,Global Banks Premium Income Trust (GBP.WT) Unadjusted Stock Prices
XTSE/GBP_WT_A_UADJ,Global Banks Premium Income Trust (GBP.WT.A) Unadjusted Stock Prices
XTSE/BPO_PR_H_UADJ,Brookfield Office Properties Inc (BPO.PR.H) Unadjusted Stock Prices
XTSE/VAA_RT_UADJ,Vaaldiam Resources Ltd. (VAA.RT) Unadjusted Stock Prices
XTSE/TML_UADJ,Treasury Metals Inc (TML) Unadjusted Stock Prices
XTSE/JAG_UADJ,Jaguar Mining Inc (JAG) Unadjusted Stock Prices
XTSE/DIO_UADJ,Dioro Exploration NL (DIO) Unadjusted Stock Prices
XTSE/CPT_UADJ,Coalspur Mines Ltd (CPT) Unadjusted Stock Prices
XTSE/LSL_UADJ,Liberty Silver Corp (LSL) Unadjusted Stock Prices
XTSE/SOT_UN_1_UADJ,Split REIT Opportunity Trust (SOT.UN) Unadjusted Stock Prices
XTSE/PAR_UN_UADJ,Partners Real Estate Investment Trust (PAR.UN) Unadjusted Stock Prices
XTSE/EET_WT_A_UADJ,"Etruscan Resources, Inc. (EET.WT.A) Unadjusted Stock Prices"
XTSE/RY_NT_C_UADJ,Royal Bank Of Canada (RY.NT.C) Unadjusted Stock Prices
XTSE/CGR_UADJ,BlackRock Investments Canada Inc (CGR) Unadjusted Stock Prices
XTSE/EMC_WT_UADJ,Scandium International Mining Corp (EMC.WT) Unadjusted Stock Prices
XTSE/IAU_UADJ,Intrepid Mines Ltd (IAU) Unadjusted Stock Prices
XTSE/SLW_WT_U_UADJ,Silver Wheaton Corp. (SLW.WT.U) Unadjusted Stock Prices
XTSE/HBM_WT_1_UADJ,Hudbay Minerals Inc. (HBM.WT) Unadjusted Stock Prices
XTSE/PRE_DB_UADJ,Pacific Rubiales Energy Corp (PRE.DB) Unadjusted Stock Prices
XTSE/CGI_PR_B_UADJ,Canadian General Investments Ltd. (CGI.PR.B) Unadjusted Stock Prices
XTSE/TRY_UADJ,Troy Resources Limited (TRY) Unadjusted Stock Prices
XTSE/TGS_UADJ,Tiger Resources Limited (TGS) Unadjusted Stock Prices
XTSE/BIP_UN_UADJ,Brookfield Infrastructure Partners L.P (BIP.UN) Unadjusted Stock Prices
XTSE/MXL_UADJ,Monterey Exploration Ltd (MXL) Unadjusted Stock Prices
XTSE/K_WT_C_UADJ,Kinross Gold Corp. (K.WT.C) Unadjusted Stock Prices
XTSE/CGR_A_UADJ,BlackRock Investments Canada Inc (CGR.A) Unadjusted Stock Prices
XTSE/BNS_PR_R_UADJ,Bank Of Nova Scotia (BNS.PR.R) Unadjusted Stock Prices
XTSE/TD_PR_A_UADJ,Toronto Dominion Bank (TD.PR.A) Unadjusted Stock Prices
XTSE/CM_PR_K_UADJ,Canadian Imperial Bank Of Commerce (CM.PR.K) Unadjusted Stock Prices
XTSE/RY_PR_I_UADJ,Royal Bank Of Canada (RY.PR.I) Unadjusted Stock Prices
XTSE/BAA_WT_UADJ,Banro Corp. (BAA.WT) Unadjusted Stock Prices
XTSE/SGV_UADJ,Stratagold Corp (SGV) Unadjusted Stock Prices
XTSE/AEU_RT_1_UADJ,ACTIVEnergy Income Fund (AEU.RT) Unadjusted Stock Prices
XTSE/ECP_UADJ,Ecopetrol SA (ECP) Unadjusted Stock Prices
XTSE/CIF_UADJ,BlackRock Investments Canada Inc (CIF) Unadjusted Stock Prices
XTSE/CRJ_WT_UADJ,Claude Resources Inc. (CRJ.WT) Unadjusted Stock Prices
