XNSE/COX_KINGS_UADJ,Cox and Kings Ltd. (EQCOX&KINGS) Unadjusted Stock Prices
XNSE/SURANASOL_UADJ,Surana Solar Ltd. (EQSURANASOL) Unadjusted Stock Prices
XNSE/GODREJPROP_UADJ,Godrej Properties Limited (EQGODREJPROP) Unadjusted Stock Prices
XNSE/DBCORP_UADJ,D.B. Corp Limited (EQDBCORP) Unadjusted Stock Prices
XNSE/P2NICOLASPIR_UADJ,Piramal Enterprises Ltd (P2NICOLASPIR) Unadjusted Stock Prices
XNSE/ZEELEARN_UADJ,Zee Learn Ltd (EQZEELEARN) Unadjusted Stock Prices
XNSE/E1CUB_UADJ,City Union Bank Ltd. (E1CUB) Unadjusted Stock Prices
XNSE/INFINITE_UADJ,Infinite Computer Solutions (India) Ltd (EQINFINITE) Unadjusted Stock Prices
XNSE/AMLSTEEL_UADJ,AML Steel Ltd. (EQAMLSTEEL) Unadjusted Stock Prices
XNSE/BEARDSELL_UADJ,Beardsell Ltd. (EQBEARDSELL) Unadjusted Stock Prices
XNSE/UNITEDTEA_UADJ,United Nilgiri Tea Estates Co. Ltd. (EQUNITEDTEA) Unadjusted Stock Prices
XNSE/JUBLFOOD_UADJ,Jubilant FoodWorks Limited (EQJUBLFOOD) Unadjusted Stock Prices
XNSE/E2TV_18_UADJ,Television Eighteen India Ltd. (E2TV-18) Unadjusted Stock Prices
XNSE/MINDAIND_UADJ,Minda Industries Ltd. (EQMINDAIND) Unadjusted Stock Prices
XNSE/AQUA_UADJ,Aqua Logistics Limited (EQAQUA) Unadjusted Stock Prices
XNSE/INDIABULLS_UADJ,Indiabulls Financial Services (EQINDIABULLS) Unadjusted Stock Prices
XNSE/THANGAMAYL_UADJ,Thangamayil Jewellery Limited (EQTHANGAMAYL) Unadjusted Stock Prices
XNSE/SYNCOM_UADJ,Syncom Healthcare Limited (EQSYNCOM) Unadjusted Stock Prices
XNSE/VASCONEQ_UADJ,Vascon Engineers Limited (EQVASCONEQ) Unadjusted Stock Prices
XNSE/DBREALTY_UADJ,D B Realty Limited (EQDBREALTY) Unadjusted Stock Prices
XNSE/EMMBI_UADJ,Emmbi Industries Ltd (EQEMMBI) Unadjusted Stock Prices
XNSE/STEL_UADJ,STEL Holdings Ltd (EQSTEL) Unadjusted Stock Prices
XNSE/ARSSINFRA_UADJ,ARSS Infrastructure Projects Ltd. (EQARSSINFRA) Unadjusted Stock Prices
XNSE/HATHWAY_UADJ,Hathway Cable & Datacom Limited (EQHATHWAY) Unadjusted Stock Prices
XNSE/KOTAKNIFTY_UADJ,Kotak Mahindra Asset Management Company Ltd (EQKOTAKNIFTY) Unadjusted Stock Prices
XNSE/TEXMOPIPES_UADJ,Texmo Pipes and Products Ltd. (EQTEXMOPIPES) Unadjusted Stock Prices
XNSE/W1ELECTCAST_UADJ,Electrosteel Castings Ltd. (W1ELECTCAST) Unadjusted Stock Prices
XNSE/N4TCFSL_UADJ,Tata Capital Financial Services Limited (N4TCFSL) Unadjusted Stock Prices
XNSE/N1ICIBK1107_UADJ,ICICI Bank Ltd. (N1ICIBK1107) Unadjusted Stock Prices
XNSE/MANINFRA_UADJ,Man Infraconstruction Ltd. (EQMANINFRA) Unadjusted Stock Prices
XNSE/NBICICI1201_UADJ,ICICI Bank Ltd. (NBICICI1201) Unadjusted Stock Prices
XNSE/D1ESCORTS_UADJ,Escorts Ltd. (D1ESCORTS) Unadjusted Stock Prices
XNSE/N4INDHOTEL_UADJ,Indian Hotels Co. Ltd. (N4INDHOTEL) Unadjusted Stock Prices
XNSE/N4ICIBK1107_UADJ,ICICI Bank Ltd. (N4ICIBK1107) Unadjusted Stock Prices
XNSE/N1TITAN_UADJ,Titan Co. Ltd (N1TITAN) Unadjusted Stock Prices
XNSE/N3ICIBK1107_UADJ,ICICI Bank Ltd. (N3ICIBK1107) Unadjusted Stock Prices
XNSE/N2IDBI0205_UADJ,IDBI Bank Ltd (N2IDBI0205) Unadjusted Stock Prices
XNSE/N3L_TFINANCE_UADJ,L&T Finance Limited. (N3L&TFINANCE) Unadjusted Stock Prices
XNSE/D1TINPLATE_UADJ,Tinplate Company of India Ltd. (D1TINPLATE) Unadjusted Stock Prices
XNSE/UNITEDBNK_UADJ,United Bank of India (EQUNITEDBNK) Unadjusted Stock Prices
XNSE/N4L_TFINANCE_UADJ,L&T Finance Limited. (N4L&TFINANCE) Unadjusted Stock Prices
XNSE/N1TATACOFFEE_UADJ,Tata Coffee Ltd. (N1TATACOFFEE) Unadjusted Stock Prices
XNSE/D3TATAINVEST_UADJ,Tata Investment Corporation Ltd. (D3TATAINVEST) Unadjusted Stock Prices
XNSE/N1L_TFINANCE_UADJ,L&T Finance Limited. (N1L&TFINANCE) Unadjusted Stock Prices
XNSE/N2L_TFINANCE_UADJ,L&T Finance Limited. (N2L&TFINANCE) Unadjusted Stock Prices
XNSE/N1TCFSL_UADJ,Tata Capital Financial Services Limited (N1TCFSL) Unadjusted Stock Prices
XNSE/N8SREINFRA_UADJ,SREI Infrastructure Finance Ltd. (N8SREINFRA) Unadjusted Stock Prices
XNSE/N5TCFSL_UADJ,Tata Capital Financial Services Limited (N5TCFSL) Unadjusted Stock Prices
XNSE/N3TCFSL_UADJ,Tata Capital Financial Services Limited (N3TCFSL) Unadjusted Stock Prices
XNSE/GKB_UADJ,GKB Ophthalmics Ltd. (EQGKB) Unadjusted Stock Prices
XNSE/NCICICI1299_UADJ,ICICI Bank Ltd. (NCICICI1299) Unadjusted Stock Prices
XNSE/N9ICICI0101_UADJ,ICICI Bank Ltd. (N9ICICI0101) Unadjusted Stock Prices
XNSE/SORILHOLD_UADJ,Indiabulls Integrated Services Ltd. (EQSORILHOLD) Unadjusted Stock Prices
XNSE/INDTERRAIN_UADJ,Indian Terrain Fashions Ltd. (EQINDTERRAIN) Unadjusted Stock Prices
XNSE/TCPLTD_UADJ,TCP Ltd. (EQTCPLTD) Unadjusted Stock Prices
XNSE/DQE_UADJ,DQ Entertainment (International) Ltd. (EQDQE) Unadjusted Stock Prices
XNSE/BILENERGY_UADJ,Bil Energy Systems Ltd. (EQBILENERGY) Unadjusted Stock Prices
XNSE/N5SRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (N5SRTRANSFIN) Unadjusted Stock Prices
XNSE/IL_FSTRANS_UADJ,IL&FS Transportation Networks Ltd. (EQIL&FSTRANS) Unadjusted Stock Prices
XNSE/PRADIP_UADJ,Pradip Overseas Ltd. (EQPRADIP) Unadjusted Stock Prices
